Juipedun,Juipedun A,M (Red dwarf) Star,true,M5
Juipedun,Juipedun B,M (Red dwarf) Star,false,M9
Chemaluk,Chemaluk,G (White-Yellow) Star,true,G2
Aranbarahun,Aranbarahun A,M (Red dwarf) Star,true,M7
Aranbarahun,Aranbarahun B,T (Brown dwarf) Star,false,T1
Pleutarama,Pleutarama,M (Red dwarf) Star,true,M7
Aracente,Aracente A,T Tauri Star,true,TTS5
Aracente,Aracente B,T Tauri Star,false,TTS6
Aracente,Aracente C,T Tauri Star,false,TTS3
Rishpakos,Rishpakos,L (Brown dwarf) Star,true,L7
Toxand,Toxand A,M (Red dwarf) Star,true,M7
Toxand,Toxand B,L (Brown dwarf) Star,false,L9
Toxand,Toxand C,L (Brown dwarf) Star,false,L7
HIP 20237,HIP 20237 A,F (White) Star,true,F6
HIP 20237,HIP 20237 B,M (Red dwarf) Star,false,M1
HIP 20237,HIP 20237 C,K (Yellow-Orange) Star,false,K7
HIP 20237,HIP 20237 D,M (Red dwarf) Star,false,M1
HIP 16538,HIP 16538 A,F (White) Star,true,F3
HIP 16538,HIP 16538 B,K (Yellow-Orange) Star,false,K3
HIP 16538,HIP 16538 C,K (Yellow-Orange) Star,false,K3
Arietis Sector EQ-Y c17,Arietis Sector EQ-Y c17,K (Yellow-Orange) Star,true,K0
Gliese 9106,Gliese 9106 A,K (Yellow-Orange) Star,true,K3
Gliese 9106,Gliese 9106 B,L (Brown dwarf) Star,false,L5
SRS 2543,SRS 2543,K (Yellow-Orange) Star,true,K2
Ross 209,Ross 209 A,K (Yellow-Orange) Star,true,K
Ross 209,Ross 209 B,M (Red dwarf) Star,false,M8
Ross 209,Ross 209 C,L (Brown dwarf) Star,false,L4
Wolf 1022,Wolf 1022,K (Yellow-Orange) Star,true,K9
Peneng Wa,Peneng Wa,M (Red dwarf) Star,true,M2
Nootkena,Nootkena,M (Red dwarf) Star,true,M2
HIP 3587,HIP 3587,G (White-Yellow) Star,true,G
LHS 374,LHS 374,M (Red dwarf) Star,true,M3
LTT 16523,LTT 16523 A,K (Yellow-Orange) Star,true,K6
LTT 16523,LTT 16523 B,M (Red dwarf) Star,false,M5
LTT 16523,LTT 16523 C,M (Red dwarf) Star,false,M8
BD+67 1409,BD+67 1409,A (Blue-White) Star,true,A6
LHS 140,LHS 140,M (Red dwarf) Star,true,M2
Aktzin,Aktzin A,K (Yellow-Orange) Star,true,K2
Aktzin,Aktzin B,M (Red dwarf) Star,false,M2
Aktzin,Aktzin C,M (Red dwarf) Star,false,M1
Ross 104,Ross 104 A,M (Red dwarf) Star,true,M4
Ross 104,Ross 104 B,M (Red dwarf) Star,false,M6
Ross 104,Ross 104 C,L (Brown dwarf) Star,false,L7
Ross 104,Ross 104 D,L (Brown dwarf) Star,false,L2
Ross 104,Ross 104 E,T (Brown dwarf) Star,false,T0
Ross 695,Ross 695,M (Red dwarf) Star,true,M6
LHS 2441,LHS 2441,K (Yellow-Orange) Star,true,K6
Mu Koji,Mu Koji A,K (Yellow-Orange) Star,true,K5
Mu Koji,Mu Koji B,M (Red dwarf) Star,false,M2
Mu Koji,Mu Koji C,M (Red dwarf) Star,false,M8
Mu Koji,Mu Koji D,K (Yellow-Orange) Star,false,K5
Mu Koji,Mu Koji E,M (Red dwarf) Star,false,M0
Latobici,Latobici A,M (Red dwarf) Star,true,M4
Latobici,Latobici B,M (Red dwarf) Star,false,M8
Chun Tstar,Chun Tstar A,M (Red dwarf) Star,true,M3
Chun Tstar,Chun Tstar B,M (Red dwarf) Star,false,M8
Chun Tstar,Chun Tstar C,M (Red dwarf) Star,false,M6
Thiana,Thiana,M (Red dwarf) Star,true,M2
Moepirt,Moepirt A,K (Yellow-Orange giant) Star,true,K6
Moepirt,Moepirt B,L (Brown dwarf) Star,false,L8
Arangorii,Arangorii A,G (White-Yellow) Star,true,G8
Arangorii,Arangorii B,M (Red dwarf) Star,false,M1
Blest,Blest,F (White) Star,true,F8
Aongi,Aongi,T (Brown dwarf) Star,true,T7
NLTT 12619,NLTT 12619,K (Yellow-Orange) Star,true,K2
NLTT 12619,NLTT 12619 1,Y (Brown dwarf) Star,false,Y3
HIP 19316,HIP 19316 A,M (Red dwarf) Star,true,M3
HIP 19316,HIP 19316 B,M (Red dwarf) Star,false,M9
HIP 19316,HIP 19316 C,T (Brown dwarf) Star,false,T3
Liu Xingga,Liu Xingga,G (White-Yellow) Star,true,G6
Lokipi,Lokipi,M (Red dwarf) Star,true,M8
Poluskapura,Poluskapura A,M (Red dwarf) Star,true,M8
Poluskapura,Poluskapura B,L (Brown dwarf) Star,false,L9
Lu Pah,Lu Pah,M (Red dwarf) Star,true,M1
Rind,Rind A,M (Red dwarf) Star,true,M5
Rind,Rind B,L (Brown dwarf) Star,false,L2
CD-59 4616,CD-59 4616,K (Yellow-Orange) Star,true,K5
LTT 377,LTT 377,K (Yellow-Orange) Star,true,K
Bandizel,Bandizel A,K (Yellow-Orange) Star,true,K3
Bandizel,Bandizel B,M (Red dwarf) Star,false,M3
"T'ien Mu","T'ien Mu A",M (Red dwarf) Star,true,M3
"T'ien Mu","T'ien Mu B",M (Red dwarf) Star,false,M8
Ongkatavi,Ongkatavi A,T Tauri Star,true,TTS3
Ongkatavi,Ongkatavi B,T Tauri Star,false,TTS5
Ongkatavi,Ongkatavi C,T Tauri Star,false,TTS6
LHS 4032,LHS 4032,M (Red dwarf) Star,true,M7
Jarnuekenk,Jarnuekenk A,K (Yellow-Orange) Star,true,K8
Jarnuekenk,Jarnuekenk B,K (Yellow-Orange) Star,false,K6
Glauss,Glauss,G (White-Yellow) Star,true,G2
Ascella,Ascella,A (Blue-White) Star,true,A
Ascella,Ascella 7,Y (Brown dwarf) Star,false,Y0
Ascella,Ascella 8,Y (Brown dwarf) Star,false,Y4
Ascella,Ascella 9,T (Brown dwarf) Star,false,T8
LHS 1567,LHS 1567,M (Red dwarf) Star,true,M6
Alpha Caeli,Alpha Caeli,F (White) Star,true,F
Alpha Caeli,Gl 174.1 B,M (Red dwarf) Star,false,M7
Phra Athit,Phra Athit,M (Red dwarf) Star,true,M1
Adils,Adils,G (White-Yellow) Star,true,G9
V740 Cassiopeiae,V740 Cassiopeiae A,G (White-Yellow) Star,true,G
V740 Cassiopeiae,V740 Cassiopeiae B,K (Yellow-Orange) Star,false,K9
Hambo,Hambo A,M (Red dwarf) Star,true,M2
Hambo,Hambo B,T (Brown dwarf) Star,false,T0
HIP 10322,HIP 10322,G (White-Yellow) Star,true,G
HIP 10322,HIP 10322 1,Y (Brown dwarf) Star,false,Y5
Inovandar,Inovandar,M (Red dwarf) Star,true,M4
Ross 364,Ross 364,M (Red dwarf) Star,true,M7
Ross 364,Ross 365,M (Red dwarf) Star,false,M8
BD+65 210,BD+65 210,K (Yellow-Orange) Star,true,K3
Ququve,Ququve,M (Red dwarf) Star,true,M6
Ququve,NN 3179 B,M (Red dwarf) Star,false,M9
Wirigans,Wirigans,G (White-Yellow) Star,true,G4
Segovan,Segovan A,M (Red dwarf) Star,true,M0
Segovan,Segovan B,M (Red dwarf) Star,false,M4
Segovan,Segovan C,M (Red dwarf) Star,false,M9
Mirongkomi,Mirongkomi,M (Red dwarf) Star,true,M7
LHS 1612,LHS 1612,K (Yellow-Orange) Star,true,K2
Dhakhan,Dhakhan A,G (White-Yellow) Star,true,G2
Dhakhan,Dhakhan B,G (White-Yellow) Star,false,G8
Dhakhan,Dhakhan C,K (Yellow-Orange) Star,false,K9
Hyades Sector GH-V d2-97,Hyades Sector GH-V d2-97,K (Yellow-Orange) Star,true,K9
LHS 1348,LHS 1348 A,M (Red dwarf) Star,true,M7
LHS 1348,LHS 1348 B,L (Brown dwarf) Star,false,L3
LHS 1348,LHS 1348 C,L (Brown dwarf) Star,false,L0
LHS 1348,LHS 1348 D,T (Brown dwarf) Star,false,T0
Upsilon Andromedae,Upsilon Andromedae,F (White) Star,true,F0
Upsilon Andromedae,Upsilon Andromedae B,M (Red dwarf) Star,false,M7
Wolf 54,Wolf 54,K (Yellow-Orange) Star,true,K9
Ambikul,Ambikul A,M (Red dwarf) Star,true,M6
Ambikul,Ambikul B,L (Brown dwarf) Star,false,L2
Ambikul,Ambikul C,T (Brown dwarf) Star,false,T4
Hyades Sector KD-S c4-6,Hyades Sector KD-S c4-6 A,K (Yellow-Orange) Star,true,K7
Hyades Sector KD-S c4-6,Hyades Sector KD-S c4-6 B,M (Red dwarf) Star,false,M9
HIP 8109,HIP 8109 A,F (White) Star,true,F3
HIP 8109,HIP 8109 A 8,Y (Brown dwarf) Star,false,Y5
HIP 8109,HIP 8109 B,M (Red dwarf) Star,false,M3
Alexandrinus,Alexandrinus,G (White-Yellow) Star,true,G
V491 Persei,V491 Persei,G (White-Yellow) Star,true,G9
V491 Persei,V491 Persei 5,Y (Brown dwarf) Star,false,Y4
V491 Persei,V491 Persei 6,Y (Brown dwarf) Star,false,Y4
LFT 214,LFT 214 A,M (Red dwarf) Star,true,M3
LFT 214,LFT 214 B,M (Red dwarf) Star,false,M8
Taribes,Taribes,L (Brown dwarf) Star,true,L1
Lemoerdhis,Lemoerdhis A,T Tauri Star,true,TTS2
Lemoerdhis,Lemoerdhis B,T Tauri Star,false,TTS6
Hajangai,Hajangai,K (Yellow-Orange) Star,true,K3
Forlog,Forlog A,G (White-Yellow) Star,true,G3
Forlog,Forlog B,K (Yellow-Orange) Star,false,K9
Raguti,Raguti,G (White-Yellow) Star,true,G9
Warnates,Warnates,K (Yellow-Orange) Star,true,K0
Aymiay,Aymiay,G (White-Yellow) Star,true,G3
NLTT 53889,NLTT 53889 A,K (Yellow-Orange) Star,true,K8
NLTT 53889,NLTT 53889 B,K (Yellow-Orange) Star,false,K6
Wolf 10,Wolf 10,M (Red dwarf) Star,true,M3
Ogminegalku,Ogminegalku A,K (Yellow-Orange) Star,true,K8
Ogminegalku,Ogminegalku B,M (Red dwarf) Star,false,M6
Ogminegalku,Ogminegalku C,M (Red dwarf) Star,false,M8
Ogminegalku,Ogminegalku D,L (Brown dwarf) Star,false,L6
Funji,Funji,L (Brown dwarf) Star,true,L0
Ottia,Ottia,G (White-Yellow) Star,true,G6
LFT 269,LFT 269 A,M (Red dwarf) Star,true,M7
LFT 269,LFT 269 B,L (Brown dwarf) Star,false,L6
BD+49 1280,BD+49 1280 A,M (Red dwarf) Star,true,M1
BD+49 1280,BD+49 1280 B,M (Red dwarf) Star,false,M9
BD+49 1280,BD+49 1280 C,L (Brown dwarf) Star,false,L9
Julasto,Julasto,T Tauri Star,true,TTS3
Yaringu,Yaringu A,M (Red dwarf) Star,true,M5
Yaringu,Yaringu B,M (Red dwarf) Star,false,M8
Ross 23,Ross 23,M (Red dwarf) Star,true,M7
LFT 361,LFT 361 A,K (Yellow-Orange) Star,true,K1
LFT 361,LFT 361 B,M (Red dwarf) Star,false,M3
Khaima,Khaima A,K (Yellow-Orange) Star,true,K2
Khaima,Khaima B,K (Yellow-Orange) Star,false,K6
Khaima,Khaima C,M (Red dwarf) Star,false,M6
Vucasto,Vucasto A,G (White-Yellow) Star,true,G8
Vucasto,Vucasto B,M (Red dwarf) Star,false,M5
Yen Nu,Yen Nu A,G (White-Yellow) Star,true,G3
Yen Nu,Yen Nu B,G (White-Yellow) Star,false,G6
Yen Nu,Yen Nu C,M (Red dwarf) Star,false,M6
Zorya Nong,Zorya Nong A,M (Red dwarf) Star,true,M7
Zorya Nong,Zorya Nong B,L (Brown dwarf) Star,false,L9
Zibal,Zibal,A (Blue-White) Star,true,A8
Zibal,Zibal 6,Y (Brown dwarf) Star,false,Y4
Zibal,Zibal 8,Y (Brown dwarf) Star,false,Y3
Zibal,Zibal 9,T (Brown dwarf) Star,false,T8
StKM 1-442,StKM 1-442,M (Red dwarf) Star,true,M1
Herthe,Herthe A,K (Yellow-Orange) Star,true,K4
Herthe,Herthe B,M (Red dwarf) Star,false,M7
Muth,Muth A,M (Red dwarf) Star,true,M1
Muth,Muth B,M (Red dwarf) Star,false,M6
Kutkha,Kutkha A,F (White) Star,true,F5
Kutkha,Kutkha B,K (Yellow-Orange) Star,false,K4
Kutkha,Kutkha C,L (Brown dwarf) Star,false,L2
Nandjalato,Nandjalato A,M (Red dwarf) Star,true,M1
Nandjalato,Nandjalato B,M (Red dwarf) Star,false,M8
Nandjalato,Nandjalato C,M (Red dwarf) Star,false,M9
Nandjalato,Nandjalato D,L (Brown dwarf) Star,false,L2
Tetrian,Tetrian,G (White-Yellow) Star,true,G
Tetrian,Tetrian 8,Y (Brown dwarf) Star,false,Y4
Heimrita,Heimrita A,M (Red dwarf) Star,true,M1
Heimrita,Heimrita B,M (Red dwarf) Star,false,M6
Belenja,Belenja A,M (Red dwarf) Star,true,M6
Belenja,Belenja B,L (Brown dwarf) Star,false,L1
Wattragwa,Wattragwa A,G (White-Yellow) Star,true,G6
Wattragwa,Wattragwa B,M (Red dwarf) Star,false,M2
Wattragwa,Wattragwa C,M (Red dwarf) Star,false,M5
LP 764-39,LP 764-39,M (Red dwarf) Star,true,M2
Egovach,Egovach,M (Red dwarf) Star,true,M6
HR 17,HR 17 A,F (White) Star,true,F2
HR 17,HR 17 B,K (Yellow-Orange) Star,false,K2
HR 17,HR 17 C,K (Yellow-Orange) Star,false,K5
Tring,Tring A,K (Yellow-Orange) Star,true,K1
Tring,Tring B,M (Red dwarf) Star,false,M1
Tring,Tring C,M (Red dwarf) Star,false,M9
Moriongo,Moriongo A,M (Red dwarf) Star,true,M5
Moriongo,Moriongo B,M (Red dwarf) Star,false,M7
Moriongo,Moriongo C,M (Red dwarf) Star,false,M9
Moriongo,Moriongo D,T (Brown dwarf) Star,false,T3
Pleiades Sector HR-W d1-57,Pleiades Sector HR-W d1-57 A,F (White) Star,true,F2
Pleiades Sector HR-W d1-57,Pleiades Sector HR-W d1-57 B,M (Red dwarf) Star,false,M5
Nyiko Oh,Nyiko Oh A,M (Red dwarf) Star,true,M0
Nyiko Oh,Nyiko Oh B,M (Red dwarf) Star,false,M9
Ross 847,Ross 847 A,K (Yellow-Orange) Star,true,K6
Ross 847,Ross 847 B,M (Red dwarf) Star,false,M2
LP 176-55,LP 176-55,M (Red dwarf) Star,true,M5
Pleiades Sector JC-V d2-62,Pleiades Sector JC-V d2-62 A,G (White-Yellow) Star,true,G6
Pleiades Sector JC-V d2-62,Pleiades Sector JC-V d2-62 B,G (White-Yellow) Star,false,G6
HIP 17675,HIP 17675 A,F (White) Star,true,F2
HIP 17675,HIP 17675 AB 1,Y (Brown dwarf) Star,false,Y5
HIP 17675,HIP 17675 AB 2,Y (Brown dwarf) Star,false,Y4
HIP 17675,HIP 17675 AB 5,T (Brown dwarf) Star,false,T9
HIP 17675,HIP 17675 B,M (Red dwarf) Star,false,M3
Hyades Sector GX-T c3-18,Hyades Sector GX-T c3-18,T Tauri Star,true,TTS6
HIP 93119,HIP 93119 A,M (Red dwarf) Star,true,M0
HIP 93119,HIP 93119 B,M (Red dwarf) Star,false,M4
HIP 93119,HIP 93119 C,M (Red dwarf) Star,false,M5
Coqui Xee,Coqui Xee A,M (Red dwarf) Star,true,M6
Coqui Xee,Coqui Xee B,T (Brown dwarf) Star,false,T4
Coqui Xee,Coqui Xee C,M (Red dwarf) Star,false,M8
Mudhrid,Mudhrid,K (Yellow-Orange) Star,true,K4
Apishna,Apishna A,M (Red dwarf) Star,true,M6
Apishna,Apishna B,T (Brown dwarf) Star,false,T2
Taevaisa,Taevaisa,F (White) Star,true,F2
NLTT 7856,NLTT 7856,M (Red dwarf) Star,true,M3
HIP 11433,HIP 11433 A,K (Yellow-Orange) Star,true,K2
HIP 11433,HIP 11433 B,K (Yellow-Orange) Star,false,K8
Pilati,Pilati,T Tauri Star,true,TTS9
Farowalan,Farowalan,M (Red dwarf) Star,true,M1
Wolf 1316,Wolf 1316 A,K (Yellow-Orange) Star,true,K4
Wolf 1316,Wolf 1316 B,M (Red dwarf) Star,false,M7
Wolf 1316,Wolf 1316 C,M (Red dwarf) Star,false,M9
HIP 18327,HIP 18327 A,K (Yellow-Orange) Star,true,K3
HIP 18327,HIP 18327 B,K (Yellow-Orange) Star,false,K8
LTT 11383,LTT 11383,K (Yellow-Orange) Star,true,K1
LTT 11383,LTT 11383 11,Y (Brown dwarf) Star,false,Y4
Chak,Chak A,M (Red dwarf) Star,true,M1
Chak,Chak B,L (Brown dwarf) Star,false,L0
Lobetati,Lobetati A,T Tauri Star,true,TTS5
Lobetati,Lobetati B,T Tauri Star,false,TTS3
Viron,Viron A,K (Yellow-Orange) Star,true,K9
Viron,Viron B,M (Red dwarf) Star,false,M8
Viron,Viron C,T (Brown dwarf) Star,false,T2
FW Cephei,FW Cephei A,K (Yellow-Orange) Star,true,K2
FW Cephei,FW Cephei B,M (Red dwarf) Star,false,M1
FW Cephei,FW Cephei C,M (Red dwarf) Star,false,M3
FW Cephei,FW Cephei D,M (Red dwarf) Star,false,M6
Wolf 865,Wolf 865 A,K (Yellow-Orange) Star,true,K0
Wolf 865,Wolf 865 B,M (Red dwarf) Star,false,M6
Minawara,Minawara,K (Yellow-Orange) Star,true,K6
Nipihikeggi,Nipihikeggi,M (Red dwarf) Star,true,M0
LP 58-247,LP 58-247,White Dwarf (DA) Star,true,null
Nilfheim,Nilfheim A,G (White-Yellow) Star,true,G6
Nilfheim,Nilfheim B,M (Red dwarf) Star,false,M2
Nilfheim,Nilfheim C,M (Red dwarf) Star,false,M7
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae,A (Blue-White) Star,true,A5
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae 1,Y (Brown dwarf) Star,false,Y4
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae 6,Y (Brown dwarf) Star,false,Y1
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae 7,Y (Brown dwarf) Star,false,Y5
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae 8,Y (Brown dwarf) Star,false,Y0
6 Zeta-1 Lyrae,6 Zeta-1 Lyrae 9,Y (Brown dwarf) Star,false,Y0
Teppani,Teppani A,M (Red dwarf) Star,true,M1
Teppani,Teppani B,L (Brown dwarf) Star,false,L4
Teppani,Teppani C,T (Brown dwarf) Star,false,T7
HIP 51877,HIP 51877,G (White-Yellow) Star,true,G5
Medu,Medu,K (Yellow-Orange) Star,true,K4
Col 285 Sector GU-S b19-2,Col 285 Sector GU-S b19-2 A,M (Red dwarf) Star,true,M2
Col 285 Sector GU-S b19-2,Col 285 Sector GU-S b19-2 B,T (Brown dwarf) Star,false,T2
Col 285 Sector GU-S b19-2,Col 285 Sector GU-S b19-2 C,M (Red dwarf) Star,false,M2
Keer,Keer A,M (Red dwarf) Star,true,M6
Keer,Keer B,T (Brown dwarf) Star,false,T3
Keer,Keer C,M (Red dwarf) Star,false,M5
V538 Aurigae,V538 Aurigae A,K (Yellow-Orange) Star,true,K1
V538 Aurigae,V538 Aurigae B,M (Red dwarf) Star,false,M3
Lushertha,Lushertha A,K (Yellow-Orange) Star,true,K4
Lushertha,Lushertha B,M (Red dwarf) Star,false,M2
ADS 10035,ADS 10035,F (White) Star,true,F0
Harram,Harram A,M (Red dwarf) Star,true,M1
Harram,Harram B,M (Red dwarf) Star,false,M8
Harram,Harram C,M (Red dwarf) Star,false,M6
Maijarua,Maijarua A,M (Red dwarf) Star,true,M6
Maijarua,Maijarua B,M (Red dwarf) Star,false,M9
Keries,Keries,M (Red dwarf) Star,true,M8
LHS 2819,LHS 2819,M (Red dwarf) Star,true,M2
"Ye'kuapemas","Ye'kuapemas",K (Yellow-Orange) Star,true,K9
HR 8423,HR 8423,F (White) Star,true,F6
NLTT 50716,NLTT 50716,K (Yellow-Orange) Star,true,K1
NLTT 50716,NLTT 50716 6,Y (Brown dwarf) Star,false,Y5
Lachazi,Lachazi,M (Red dwarf) Star,true,M0
Coqui Renes,Coqui Renes,K (Yellow-Orange) Star,true,K4
BD+63 1764,BD+63 1764 A,F (White) Star,true,F1
BD+63 1764,BD+63 1764 B,M (Red dwarf) Star,false,M3
BD+63 1764,BD+63 1764 C,L (Brown dwarf) Star,false,L8
Nicobarese,Nicobarese,F (White) Star,true,F5
Othelkan,Othelkan,K (Yellow-Orange) Star,true,K8
Vagho,Vagho A,M (Red dwarf) Star,true,M4
Vagho,Vagho B,T (Brown dwarf) Star,false,T0
HIP 2453,HIP 2453 A,F (White) Star,true,F6
HIP 2453,HIP 2453 B,K (Yellow-Orange) Star,false,K6
Wolf 12,Wolf 12,K (Yellow-Orange) Star,true,K2
LHS 6007,LHS 6007 A,M (Red dwarf) Star,true,M2
LHS 6007,LHS 6007 B,M (Red dwarf) Star,false,M4
LHS 6007,LHS 6007 C,M (Red dwarf) Star,false,M6
Mistana,Mistana A,M (Red dwarf) Star,true,M3
Mistana,Mistana B,M (Red dwarf) Star,false,M9
BD+44 4389,BD+44 4389 A,K (Yellow-Orange) Star,true,K2
BD+44 4389,BD+44 4389 B,M (Red giant) Star,false,M8
LP 347-5,LP 347-5,M (Red dwarf) Star,false,M1
LP 347-5,Gliese 905.2 B,M (Red dwarf) Star,true,M1
Jukuju,Jukuju,M (Red dwarf) Star,true,M6
HIP 41844,HIP 41844 A,G (White-Yellow) Star,true,G1
HIP 41844,HIP 41844 B,M (Red dwarf) Star,false,M3
HIP 41844,HIP 41844 C,L (Brown dwarf) Star,false,L5
HIP 41844,HIP 41844 D,M (Red dwarf) Star,false,M9
Khwathis,Khwathis A,K (Yellow-Orange) Star,true,K2
Khwathis,Khwathis B,M (Red dwarf) Star,false,M4
Shoujeman,Shoujeman,F (White) Star,true,F7
LFT 1072,LFT 1072,M (Red dwarf) Star,true,M3
Bhotega,Bhotega A,K (Yellow-Orange) Star,true,K0
Bhotega,Bhotega B,L (Brown dwarf) Star,false,L7
Bhotega,Bhotega C,M (Red dwarf) Star,false,M8
Bhotega,Bhotega D,M (Red dwarf) Star,false,M5
Pathan,Pathan A,K (Yellow-Orange) Star,true,K8
Pathan,Pathan B,M (Red dwarf) Star,false,M9
Pathan,Pathan C,T (Brown dwarf) Star,false,T2
Hastyat,Hastyat,T Tauri Star,true,TTS3
BD+06 5034,BD+06 5034,F (White) Star,true,F9
Mahatrents,Mahatrents,K (Yellow-Orange) Star,true,K8
Ammapa,Ammapa,K (Yellow-Orange) Star,true,K8
LP Draconis,LP Draconis A,K (Yellow-Orange) Star,true,K1
LP Draconis,LP Draconis B,M (Red dwarf) Star,false,M4
LP 71-157,LP 71-157,M (Red dwarf) Star,true,M5
Kappa-1 Ceti,Kappa-1 Ceti,G (White-Yellow) Star,true,G4
Findalibila,Findalibila A,L (Brown dwarf) Star,true,L7
Findalibila,Findalibila B,Y (Brown dwarf) Star,false,Y0
Findalibila,Findalibila C,Y (Brown dwarf) Star,false,Y0
LFT 444,LFT 444,K (Yellow-Orange) Star,true,K7
LFT 444,Gliese 225.2 B,M (Red dwarf) Star,false,M5
LHS 274,LHS 274 A,M (Red dwarf) Star,true,M4
LHS 274,LHS 274 B,L (Brown dwarf) Star,false,L7
LHS 274,LHS 274 C,L (Brown dwarf) Star,false,L5
Helios,Helios,M (Red dwarf) Star,true,M6
Di Kian,Di Kian A,M (Red dwarf) Star,true,M5
Di Kian,Di Kian B,L (Brown dwarf) Star,false,L0
LHS 2541,LHS 2541,M (Red dwarf) Star,true,M5
LHS 2541,Gliese 1155 B,M (Red dwarf) Star,false,M8
Pelin,Pelin A,G (White-Yellow) Star,true,G5
Pelin,Pelin B,M (Red dwarf) Star,false,M2
CD-24 10619,CD-24 10619 A,K (Yellow-Orange) Star,true,K8
CD-24 10619,CD-24 10619 B,K (Yellow-Orange) Star,false,K9
CD-24 10619,CD-24 10619 C,M (Red dwarf) Star,false,M9
Koskurna,Koskurna,M (Red dwarf) Star,true,M3
Feuma,Feuma,G (White-Yellow) Star,true,G4
Ao Qin,Ao Qin,K (Yellow-Orange) Star,false,K4
Ao Qin,Wo 9582 B,K (Yellow-Orange) Star,true,K2
BD+57 1692,BD+57 1692,K (Yellow-Orange) Star,true,K7
LHS 3450,LHS 3450 A,K (Yellow-Orange) Star,true,K2
LHS 3450,LHS 3450 B,M (Red dwarf) Star,false,M6
LHS 3450,LHS 3450 C,L (Brown dwarf) Star,false,L0
Basile,Basile,K (Yellow-Orange) Star,true,K4
Fengiri,Fengiri A,K (Yellow-Orange) Star,true,K7
Fengiri,Fengiri B,M (Red dwarf) Star,false,M5
Fengiri,Fengiri C,L (Brown dwarf) Star,false,L1
Vashalya,Vashalya,M (Red dwarf) Star,true,M5
Malpi,Malpi,M (Red dwarf) Star,true,M5
Tarasa,Tarasa,K (Yellow-Orange) Star,true,K1
Meinjhalie,Meinjhalie,M (Red dwarf) Star,true,M0
LHS 1167,LHS 1167,K (Yellow-Orange) Star,true,K6
HR 244,HR 244 A,F (White) Star,true,F1
HR 244,HR 244 B,K (Yellow-Orange) Star,false,K7
HR 244,HR 244 C,M (Red dwarf) Star,false,M3
Apachi,Apachi,M (Red dwarf) Star,true,M1
BD+02 305,BD+02 305,M (Red dwarf) Star,false,M7
BD+02 305,GJ 1041 B,M (Red dwarf) Star,true,M7
HIP 82522,HIP 82522 A,K (Yellow-Orange) Star,true,K3
HIP 82522,HIP 82522 B,M (Red dwarf) Star,false,M9
Ross 667,Ross 667,K (Yellow-Orange) Star,true,K3
Ross 667,Ross 667 7,Y (Brown dwarf) Star,false,Y4
Omagatae,Omagatae A,M (Red dwarf) Star,true,M6
Omagatae,Omagatae B,L (Brown dwarf) Star,false,L6
Omagatae,Omagatae C,L (Brown dwarf) Star,false,L8
Shonpono,Shonpono A,M (Red dwarf) Star,true,M6
Shonpono,Shonpono B,L (Brown dwarf) Star,false,L9
Shonpono,Shonpono C,T (Brown dwarf) Star,false,T3
HIP 114702,HIP 114702,F (White) Star,true,F
Coanoa,Coanoa A,M (Red dwarf) Star,true,M7
Coanoa,Coanoa B,L (Brown dwarf) Star,false,L3
Ullangwa,Ullangwa A,M (Red dwarf) Star,true,M0
Ullangwa,Ullangwa B,M (Red dwarf) Star,false,M7
HIP 3318,HIP 3318 A,F (White) Star,true,F7
HIP 3318,HIP 3318 B,M (Red dwarf) Star,false,M1
HIP 3318,HIP 3318 C,M (Red dwarf) Star,false,M3
HIP 3318,HIP 3318 D,M (Red dwarf) Star,false,M4
Djamburii,Djamburii,M (Red dwarf) Star,true,M1
Kamitra,Kamitra A,M (Red dwarf) Star,true,M0
Kamitra,Kamitra B,T (Brown dwarf) Star,false,T0
Wardhr,Wardhr A,M (Red dwarf) Star,true,M7
Wardhr,Wardhr B,L (Brown dwarf) Star,false,L9
Thadandita,Thadandita,T Tauri Star,true,TTS5
Niali,Niali A,M (Red dwarf) Star,true,M6
Niali,Niali B,L (Brown dwarf) Star,false,L3
Temurt,Temurt,M (Red dwarf) Star,true,M4
LB 3303,LB 3303,T (Brown dwarf) Star,false,T4
LB 3303,Gliese 127.1 B,M (Red dwarf) Star,true,M3
Jetenomeri,Jetenomeri A,M (Red dwarf) Star,true,M7
Jetenomeri,Jetenomeri B,M (Red dwarf) Star,false,M9
Jetenomeri,Jetenomeri C,T (Brown dwarf) Star,false,T6
Jetenomeri,Jetenomeri D,L (Brown dwarf) Star,false,L7
Akunta,Akunta,M (Red dwarf) Star,true,M4
Malsunghus,Malsunghus,M (Red dwarf) Star,true,M7
Igoria,Igoria,M (Red dwarf) Star,true,M0
Zhu Veddi,Zhu Veddi A,K (Yellow-Orange) Star,true,K5
Zhu Veddi,Zhu Veddi B,M (Red dwarf) Star,false,M5
Zhu Veddi,Zhu Veddi C,T (Brown dwarf) Star,false,T3
Adnoartina,Adnoartina,M (Red dwarf) Star,true,M5
Adachit,Adachit A,F (White) Star,true,F4
Adachit,Adachit B,K (Yellow-Orange) Star,false,K8
