Tata,Federation,Democracy,Terraforming,Medium,168828,HR 6999 Free
Kistha,Independent,Cooperative,Refinery,High,7480633,Guard Frequency Response Ltd
HIP 82964,Independent,Confederacy,Extraction,High,9298604,The L.O.S.P.
Chayansi,Independent,Cooperative,Refinery,Low,28279,Chayansi Co-operative
Nyaliep,Independent,Communism,Extraction,Low,1082,Workers of Manite Labour Union
Indri,Empire,Corporate,Extraction,High,2391176,Nova Science Team
Huang Yai,Independent,Cooperative,Agriculture,High,554512117,Solaris Xeno-Psychology Group
Finteno,Independent,Corporate,High Tech,High,6784704,DaVinci Corp.
Col 285 Sector XP-O d6-76,Independent,Feudal,Refinery,Low,19794,Leaders of Kumbaya
Kumbaya,Independent,Feudal,Refinery,Medium,184993,Leaders of Kumbaya
Nervii,Independent,Corporate,Extraction,Low,65291,Congressus Tenebris
ICZ KS-T b3-5,Empire,Prison,Extraction,High,0,Imperial Detainment Company
Rakkip,Independent,Cooperative,Extraction,Low,28325,Red Dice Systems
Koraik,Independent,Corporate,Refinery,Low,77156,Oblivion Fleet
Arietis Sector FW-W c1-18,Independent,Corporate,Extraction,Low,447,Moraikda Comms Systems
Eir,Independent,Feudal,Industrial,Medium,3148244,Ryders of the Void
Lactonacaya,Empire,Patronage,Extraction,Medium,8683005,Lactonacaya Empire League
Lahasim,Independent,Theocracy,Agriculture,Low,5796,Wild Priest Corps
Col 285 Sector RL-R b19-5,Independent,Confederacy,Refinery,Low,491971,Confederacy of Devata Baru
8 Piscis Austrini,Independent,Cooperative,Industrial,Medium,11934803,The Winged Hussars
Potilla,Independent,Patronage,Extraction,Low,54438,Tactical Operation 31
Latorioson,Federation,Democracy,Refinery,Medium,174077,United Latorioson Labour
Hun Ti,Independent,Democracy,Refinery,Low,51154,Outer Rim Outcast Coalition
Ba Narr,Independent,Communism,Industrial,Medium,4478994,Guardians of Harmony
Long Mu,Independent,Corporate,Industrial,Low,4995687,Delta Squadron
Konejandi,Independent,Democracy,Extraction,Low,1731,Cobra Wing
Ross 409,Federation,Corporate,Industrial,High,2148169968,Sirius Special Forces
Yu Shun,Empire,Patronage,Industrial,Medium,35171861,Heilelang Patron's Principles
Kungo,Alliance,Democracy,Agriculture,Medium,1985411592,Para Indra Resistance
Thos,Empire,Patronage,High Tech,Low,20259,Tenchih Imperial Society
HIP 40140,Alliance,Democracy,Agriculture,High,1966340422,Flat Galaxy Society
El,Federation,Corporate,Military,Low,89612,Earth Defense Fleet
HIP 115220,Independent,Democracy,Terraforming,Medium,186038,Channel Zero
Weti,Independent,Corporate,Refinery,Medium,152500,Jolly Co-Operators
Col 285 Sector JM-L c8-24,Independent,Democracy,Colony,Low,26891770,New Kuwembaa Labour
HIP 45096,Independent,Feudal,Military,Low,40099,Noblemen of HIP 45096
Benty,Empire,Patronage,Extraction,Low,6810,Imset Patron's Principles
Divja Mocha,Empire,Patronage,Industrial,Medium,3733543,Likedeeler of Michel
Kaushi,Alliance,Democracy,Industrial,High,17307078,Flat Galaxy Society
Oman,Independent,Confederacy,Extraction,Medium,2014435,The L.O.S.P.
LTT 4262,Independent,Communism,Military,Medium,265022,LTT 4262 Unionists
Penab,Independent,Confederacy,Industrial,Low,2515744,Formidine Greybeard Guild
Hyades Sector YZ-O b6-3,Independent,Confederacy,Refinery,Low,1020326,Brazilian League of Pilots
Valdawongol,Independent,Feudal,Industrial,Medium,6760283,Sieni Mafia
Peche,Empire,Feudal,Refinery,Medium,4199657,13th Legion
Hamoco,Independent,Democracy,Industrial,Medium,2955553,Fatal Shadows
Wayaliti,Independent,Democracy,Agriculture,Low,19334,EXO
Manarato,Independent,Dictatorship,Extraction,Medium,3333890,Official 9 Ursae Minoris First
Devane,Empire,Corporate,High Tech,High,7855404,BFNF Solutions
Pand,Independent,Feudal,Agriculture,Low,53708,Leaders of Pand
40 Draconis,Independent,Democracy,Industrial,High,30353085,Nones Resistance
Het,Independent,Confederacy,Extraction,Medium,2822081,The L.O.S.P.
Eingin,Independent,Corporate,Agriculture,High,1158436238,SSL Interstellar PLC
Ngam,Independent,Confederacy,Terraforming,High,2079491591,Movement for Sibi Coalition
Shui,Empire,Dictatorship,Military,Medium,38310,Shui Flag
Goman,Independent,Feudal,Agriculture,Medium,1202095746,Lords of the Old Dominion
Tsohave,Federation,Corporate,Industrial,High,2096618514,Federal Liberal Command
Halbarapii,Independent,Cooperative,Industrial,High,32000593,Canonn
Kokoimudji,Federation,Corporate,Industrial,High,19812755,CD-44 10336 Industries
Privir,Independent,Cooperative,Extraction,Low,1361,Privir Co-operative
Andavandul,Federation,Corporate,Agriculture,High,2158874970,Deutsche Elite Piloten Interstellar
Kachatrimih,Independent,Confederacy,Industrial,Low,2547475,Independent Defence Agency
Col 285 Sector ZF-E c12-13,Empire,Patronage,Industrial,Low,11398,HIP 89285 Empire Assembly
Wum,Independent,Communism,Industrial,Low,3159210,Wum Revolutionary Party
Col 285 Sector UZ-N c7-8,Independent,Corporate,Military,Low,25736,Expanders Corp
Bes,Empire,Patronage,Agriculture,Medium,5094238114,Green Earth Observer Syndicate
Huandiga,Independent,Patronage,Refinery,Medium,149087,CHIMERA
Djowenet,Federation,Democracy,Agriculture,High,4961986423,Union of Djowenet Future
HIP 79636,Empire,Corporate,High Tech,High,10917876,Platinum Imperia Mining Ltd
Jukurang,Federation,Confederacy,Industrial,Medium,8332764,Carl Sagan Legends
Zeta Telescopii,Independent,Democracy,Agriculture,High,5783932090,Aurora Invictus Alliance
Ibibara,Empire,Feudal,Colony,Medium,110392,Leaders of Ibibara
Skat,Empire,Patronage,Extraction,Medium,215377,Skat Patron's Principles
Negin,Independent,Theocracy,Industrial,High,34355420,Societas Acrana Imperii
HR 7012,Empire,Feudal,Refinery,Medium,83031,13th Legion
Dan,Independent,Dictatorship,Terraforming,Medium,2935719,Close Encounters Corps
Dulla,Alliance,Corporate,Extraction,Low,1542,Capsule Corp Interstellar
Anumclaw,Empire,Patronage,Industrial,Medium,4405827,The 9th Legion
HIP 53737,Independent,Corporate,Refinery,Low,2793,Expanders Corp
HIP 52990,Federation,Theocracy,Military,Low,389439,Just Church of Progress
HIP 40170,Federation,Democracy,Agriculture,Low,106173,Jade Constitutional Republican Society
HIP 50661,Independent,Cooperative,Military,Low,28042,Unified HIP 50661
Weywotya,Independent,Corporate,Refinery,Low,31574,Galaxy Express
StKM 1-478,Independent,Democracy,Military,Low,127182,Simbad Regime
Col 285 Sector OY-R d4-76,Independent,Anarchy,Refinery,Anarchy,513261,Dark Marauders
NLTT 57216,Independent,Feudal,Agriculture,High,6102659378,Sonnenzorn
Ge,Independent,Confederacy,Terraforming,Medium,18570257,Brazilian League of Pilots
GY Bootis,Alliance,Cooperative,Colony,Low,29659,Sol's Salutis Aeternum
Cantiaci,Empire,Corporate,Military,Low,190599,Kharwar Holdings
Beket,Alliance,Democracy,Extraction,Low,4080,The Blue Brotherhood
Raiju,Federation,Corporate,Colony,Low,50160,4 Sextantis Inc
Yano,Independent,Communism,Extraction,Low,56516,Nagii Union
Hyades Sector DB-X d1-115,Independent,Communism,Refinery,Low,275,Nagii Union
Ross 596,Independent,Democracy,Agriculture,High,702269945,After Earth Stellar Alliance
Pandemonium,Independent,Dictatorship,Agriculture,High,6075574934,The Sovereign Justice Collective
Col 285 Sector SE-Q d5-142,Independent,Corporate,Refinery,Low,305184,Upaniklis Vision Incorporated
Lyncis Sector EG-Y d124,Independent,Feudal,Industrial,Low,2180,Marquis du Ma'a
Hraean,Independent,Confederacy,Agriculture,Low,14514,Brazilian League of Pilots
Paiwatec,Empire,Patronage,Extraction,Medium,12797,Nova Paresa
Yamatji,Independent,Anarchy,Industrial,Anarchy,1233662016,Explorers of the Anarchy
Jotun,Independent,Feudal,Extraction,Low,25174,Dukes of Jotun
LTT 16422,Independent,Confederacy,Agriculture,Low,92168,Tethys Independent Crew
Trocmii,Empire,Patronage,Agriculture,High,3430781442,Mool Emperor's Grace
Kamunkula,Independent,Dictatorship,Extraction,Low,2112,Union Cosmos
Shomanjia,Empire,Feudal,Terraforming,Medium,285317,The House of Etherin
Ambika,Independent,Cooperative,Industrial,Low,4042241,AATP Cooperative
HIP 21308,Independent,Dictatorship,Colony,Low,324952,Close Encounters Corps
Taiocha,Independent,Democracy,Agriculture,Low,89283,Fatal Shadows
Tiano,Independent,Communism,Extraction,Low,1209,Nagii Union
Ewe,Independent,Communism,High Tech,Low,4145,Sukree Labour Union
Col 285 Sector MD-S d4-42,Independent,Cooperative,Refinery,Low,257,39 b Draconis One
Col 285 Sector BO-U b18-3,Independent,Corporate,Military,Low,31974,Raven Colonial Corporation
Ogonda,Independent,Theocracy,Extraction,High,3255271,Sacra Oculus
HIP 31666,Independent,Theocracy,Extraction,Medium,7719170,Sacra Oculus
Cornacates,Empire,Corporate,Extraction,Medium,179946,HIP 31314 Jet Electronics Ind
21 Leonis Minoris,Alliance,Corporate,Industrial,Medium,4170867,Leviathan Shipyards Corps
HR 8352,Empire,Dictatorship,Extraction,Medium,357789,Natural Bochica Bureau
HIP 114291,Empire,Patronage,Extraction,Medium,36789,Loren's Legion
Goreo,Independent,Corporate,Refinery,Low,16589,Goreo Silver Natural PLC
HIP 83863,Independent,Confederacy,Military,Low,107931,Cosmic Independent Agency
Armo,Empire,Patronage,Military,Medium,93365,Likedeeler of Michel
Xiongga,Empire,Patronage,High Tech,Low,58298,Likedeeler of Michel
Herculis Sector YJ-A c16,Alliance,Prison,Extraction,High,0,Alliance Incarceration Concern
Alkunn,Independent,Corporate,High Tech,Low,9386,German Space Cruisers Inc.
Vali,Federation,Corporate,Refinery,Low,114380,Vali Crimson Life Incorporated
Ga Ohkambo,Independent,Cooperative,Refinery,Medium,127910,Achan One
HIP 27948,Empire,Patronage,Refinery,Medium,253774,Irony of Fate
Yarifukura,Independent,Dictatorship,Industrial,Medium,1985359,Union Cosmos
Kotien,Independent,Cooperative,Industrial,Medium,4051105,Celestial Light Brigade
HIP 117035,Empire,Patronage,Extraction,Medium,375286,Mu Gong Patron's Principles
Ngundjedes,Independent,Cooperative,Extraction,Low,8329,Canonn
NLTT 58744,Empire,Patronage,Industrial,High,7373462,Likedeeler of Michel
Tegmen,Independent,Dictatorship,Industrial,Medium,23924321,Civitas Dei
Whadicates,Independent,Cooperative,High Tech,Low,8199,Aisling's Angels
Synuefe YM-H d11-84,Federation,Democracy,Colony,Low,2095,Exphiay for Equality
Kuru,Alliance,Corporate,Industrial,High,10955997,MassiveSpace Consortium
HIP 8444,Independent,Patronage,Extraction,Low,46375,Tactical Operation 31
Bratisas,Independent,Theocracy,Military,Low,70479,House of the Rising CERN
Miratres,Empire,Patronage,Refinery,Low,56629,Macuayan Empire Society
Hagr,Federation,Democracy,Agriculture,Low,63874,Independents of Andvarites
Latjil,Independent,Cooperative,High Tech,Medium,9674593,Co-op of HIP 2710
Bacamadia,Federation,Corporate,Military,Medium,162689,Gold General Corp.
BD-14 3326,Independent,Cooperative,Agriculture,High,6843725256,Astral Memories
Tacabs,Empire,Patronage,Extraction,High,4530460,Salus Imperial Society
Ross 842,Independent,Corporate,Industrial,Medium,4194483,Delta Squadron
Dian,Independent,Cooperative,Extraction,High,4664040,Misfit's of Science and Research
Lalande 28607,Independent,Democracy,High Tech,Medium,29087890,Lalande 28607 Future
Mapod,Independent,Cooperative,Agriculture,Medium,941469345,Soulless Bakers Cooperative
Zhuaruparci,Independent,Feudal,Agriculture,Low,25364,The Procyon Intrigue
Bilfrost,Alliance,Corporate,Industrial,High,5973364940,Perez Ring Brewery
Perun,Alliance,Corporate,Industrial,High,13449377,Alliance Office of Statistics
Aimo Jung,Alliance,Corporate,Extraction,Low,65844,Leviathan Shipyards Corps
Adensu,Independent,Democracy,Terraforming,Low,206389,Errantry Alliance of Narvert
Arietis Sector BV-Y c7,Independent,Democracy,Refinery,Low,68859,Sirius Inc
Hyades Sector UO-R c4-9,Independent,Anarchy,Refinery,Anarchy,553814,Siusi Purple Cartel
HIP 18707,Empire,Patronage,Industrial,Medium,6068132,6th Interstellar Corps
Zandu,Independent,Democracy,High Tech,Medium,11105861,Flotta Stellare
Gatonese,Federation,Corporate,Extraction,Low,44742,Calchaqui Federal Network
Fincien,Federation,Democracy,Agriculture,High,4976667900,Revolutionary Fincien Democrats
HR 6669,Federation,Democracy,Extraction,Medium,301258,HR 6669 Labour
Jupali,Independent,Corporate,Industrial,Medium,5685970,Veritas Kingdom
LHS 480,Federation,Democracy,Refinery,Medium,419924,Values Party of LHS 480
Orulendiji,Independent,Cooperative,Refinery,Medium,113827,The Guard of Outer Imperial Colonies
Ololos,Federation,Corporate,Extraction,Low,8452,Federal Reclamation Co
Oraona,Independent,Theocracy,Extraction,Low,17412,Sacra Oculus
LTT 5873,Federation,Corporate,High Tech,Low,68544,LTT 5873 Organisation
Bubii,Empire,Patronage,Extraction,Medium,110861,Bubii Guardians of Tradition
CD-60 7742,Empire,Patronage,High Tech,Medium,6056793,Imperium Naval Auxiliary Corps
Shorodo,Empire,Patronage,Industrial,High,9467018,The Void Walkers
HIP 2761,Empire,Patronage,Extraction,Low,69432,The Void Walkers
Unkulcay,Independent,Democracy,Industrial,Medium,5759616,Galileo Corporation
HIP 91229,Independent,Democracy,Military,Low,677591,The Dark Ancient Bounty Alliance
Kuang,Empire,Feudal,Extraction,Medium,323397,Lost Soul Syndicate
Utgard,Alliance,Corporate,Refinery,Medium,278271,Excalibur Arms and Munitions
Nunu,Federation,Corporate,Extraction,Medium,43507,Wogam Bridge Holdings
HIP 67086,Federation,Democracy,Extraction,Low,31298,Union of Igbonii Values Party
Antliae Sector IM-W d1-129,Independent,Corporate,Colony,Medium,763513,Astra Praeterita
Kunggul,Federation,Corporate,Industrial,Medium,3193314,Kunggul Ltd
Nyikates,Independent,Corporate,Industrial,Low,931273,DaVinci Corp.
Jaoi,Independent,Communism,Terraforming,Medium,4228437,The Digiel Aggregate
BD+13 3769,Federation,Corporate,Refinery,Medium,250424,Canary Mining Corporation
Mayaram,Empire,Corporate,Colony,Low,32028,Sentinel of Candlelight
Shesmu,Federation,Corporate,Industrial,Low,3484276,Sun Pin Jet Federal Limited
Khan,Empire,Feudal,Agriculture,Medium,602342978,Praetorian Curiate Assembly
Gran,Federation,Corporate,High Tech,Low,172001,Fetill Purple Central Industries
Ikpenones,Federation,Democracy,Agriculture,High,1452734076,The Fatherhood
Wakaparibe,Federation,Democracy,Refinery,Low,25962,Nemo Corporation
Maiawa,Federation,Corporate,Colony,Low,112877,Wolf 324 Exchange
Yuror,Independent,Confederacy,Industrial,Medium,2731719,Black Shadows
Abaana,Empire,Patronage,Refinery,Low,58500,CD-28 18350 Patrons of Law
Bunuras,Independent,Democracy,Industrial,High,8124543,The Stumblingtroop
LTT 7903,Independent,Anarchy,Agriculture,Anarchy,2967730343,Diamond Frogs
Avikarli,Independent,Democracy,High Tech,Medium,12011995,Avikarli for Equality
Mundine,Empire,Patronage,Colony,Low,374528,Lavigny's Legion
Col 285 Sector YV-L c8-6,Independent,Confederacy,Refinery,Low,62046,The L.O.S.P.
HIP 30252,Empire,Patronage,Extraction,Medium,217422,Memento Mori
Swazakan,Empire,Patronage,Military,Low,20871,Bajoji Imperial Society
Tapirape,Independent,Cooperative,Agriculture,Medium,7209271358,Celestial Light Brigade
Brutas,Independent,Democracy,Extraction,Low,128657,Outer Rim Outcast Coalition
Shotep,Independent,Democracy,Refinery,Medium,125031,Pixel Bandits Security Force
Hementrim,Independent,Cooperative,Terraforming,Low,124160,Canonn
HIP 4242,Independent,Theocracy,Industrial,Medium,9337771,Amanogawa Enlight
Col 285 Sector KS-T d3-82,Independent,Cooperative,Refinery,Low,164527,Canonn
Njoeris,Federation,Corporate,Refinery,Low,13255,Astronauts International
Taurinmuth,Independent,Democracy,Colony,Medium,43443,The Altruists
HIP 16783,Empire,Patronage,Industrial,Medium,2721320,The Aces Association
Kamaki,Empire,Dictatorship,High Tech,High,10809875,Sitakapan Expeditionary Forces
La Tenha,Alliance,Cooperative,High Tech,Medium,7570372,Hellemus Universal
Bean,Independent,Communism,Refinery,Low,35904,Nagii Union
Capo,Empire,Patronage,Industrial,High,22496360,Brazilian Imperial Society of Pilots
Kelian,Independent,Communism,Industrial,Low,2507077,Kelian Worker's Party
Sumod,Independent,Corporate,Industrial,High,40779769,Corvus Corporation
Synuefai RJ-F d12-51,Independent,Cooperative,Colony,Low,347,Friends of LTT 9846
LTT 16764,Independent,Dictatorship,Agriculture,High,4377570968,Autocracy of LTT 16764
PPM 41187,Independent,Dictatorship,Refinery,Low,34448,Order of Juan
Chemaku,Federation,Democracy,Agriculture,High,1573338741,Chemaku Values Party
Blati,Independent,Theocracy,Refinery,Low,35411,Order of Enblackenment
Candjinan,Independent,Cooperative,Terraforming,Low,185355,Canonn
Col 285 Sector JJ-E b13-4,Independent,Cooperative,Refinery,Low,48036,Canonn
Ciboney,Empire,Patronage,Refinery,Medium,178337,Koleti Guardians of Tradition
Cab,Independent,Democracy,Industrial,Medium,2290256,LOST BOYS
HIP 43358,Independent,Democracy,Refinery,Low,33272,Solar Transit Dynamics
Lunga,Independent,Confederacy,Terraforming,Low,138079,Brazilian League of Pilots
HIP 29314,Independent,Theocracy,Industrial,Medium,2948619,Sacra Oculus
Palivik,Independent,Confederacy,Extraction,Low,1643,Brazilian League of Pilots
Anukh,Independent,Communism,Military,Medium,142404,Industrial Workers of the Way
Galibi,Independent,Corporate,Extraction,Low,2011,Omega Merchant Command
Apotenile,Independent,Corporate,Industrial,Low,2486642,Ukrainian Pilots Federation
Malak Malak,Empire,Corporate,Military,Medium,201619,Malak Malak Jet Universal Ltd
Artii,Independent,Corporate,Terraforming,Low,219403,Scallywag Industries
Gliese 577,Independent,Corporate,Extraction,Low,94182,Crimson General Limited
Dalfur,Independent,Corporate,Agriculture,Medium,2500967,Pikum Public Group
Lhou Xuang,Empire,Patronage,Agriculture,Low,43293,Lavigny's Legion
Aldebaran,Independent,Democracy,Service,Medium,15000,EXO
Purungkat,Independent,Corporate,Refinery,Medium,228413,Infinity Coalition
Siusalk,Independent,Corporate,Industrial,Low,4452816,Siusalk Gold Creative Inc
Kalveti,Federation,Corporate,Industrial,Medium,3802851,Sirius Special Forces
Lunda,Independent,Patronage,Terraforming,Low,226668,Necromonger Empire
Anganaha,Empire,Patronage,Extraction,Medium,242896,Imperial Privateers
BD-22 3573,Independent,Corporate,Agriculture,High,9795434940,Delta Squadron
Mumbal,Independent,Corporate,Industrial,Low,116257,Varangian Syndicate
HIP 75024,Independent,Democracy,Refinery,Low,31386,United Systems Commonwealth
Pyritapiyar,Independent,Communism,Military,Medium,69876,Nagii Union
Kaana,Federation,Democracy,Extraction,Low,14098,Federal Colony Defence Initiative
Kol,Independent,Dictatorship,Extraction,Low,16908,Close Encounters Corps
Ajabog,Federation,Corporate,Industrial,Medium,1808838,Croft Republic Auxiliary Fleet
Juru,Independent,Communism,Industrial,Medium,3074063,Laklano Worker's Party
Panganau,Independent,Dictatorship,Industrial,Medium,2410622,Union Cosmos
Gliese 3258,Federation,Democracy,Tourism,Medium,2321678659,Democrats of HIP 17276
LTT 1582,Empire,Patronage,Industrial,Medium,4675056,Epsilon Fornacis Empire Group
NGC 7822 Sector BQ-Y d12,Independent,Corporate,Tourism,Medium,12072,Life Sciences Expedition
Gambiu,Empire,Dictatorship,Extraction,Medium,167923,Gambiu Freedom Party
Taga,Independent,Communism,Extraction,Medium,230490,Citizen Party of Chireni
Walla,Independent,Corporate,Industrial,Medium,23542180,A.T.L.A.S
Bao Yan Luo,Federation,Democracy,Extraction,Medium,29473,Progressive Party of Bao Yan Luo
Kotaition,Independent,Confederacy,High Tech,Medium,5461480,The L.O.S.P.
Keiadjara,Independent,Democracy,Industrial,Low,1723946,Interplanetary Explorations
Ix Chim,Independent,Feudal,Industrial,Medium,5797649,Lords of Totjob'al
HIP 79276,Independent,Corporate,Terraforming,Medium,149648323,Elite Secret Service
HIP 12368,Empire,Patronage,High Tech,Low,77250,Imperial Deathwatch
LTT 2684,Independent,Prison colony,Agriculture,High,8928237855,EDA Kunti League
Eravapa,Empire,Feudal,High Tech,High,29614017,13th Legion
HIP 50352,Independent,Dictatorship,High Tech,Medium,29209310,Dominion Emeritus
Mingin,Independent,Cooperative,Extraction,Medium,1954860,Division Cassini
LTT 12723,Alliance,Corporate,Industrial,Medium,4809451,Excalibur Arms and Munitions
Mati,Independent,Dictatorship,Industrial,Medium,8466342,Union Cosmos
Mam,Independent,Democracy,Agriculture,Low,24740,Fathers of Nontime
Jaung,Independent,Feudal,Refinery,Low,24275,Monarchy of Jaung
HIP 20491,Independent,Corporate,Military,Low,13733,Pilot Syndicate 4
Sokn,Independent,Dictatorship,Industrial,Medium,2390863,Black Birds Consilium
Anna Perenna,Federation,Corporate,Refinery,Low,233720,Earth Defense Fleet
Matec,Empire,Patronage,Extraction,High,3499828,Ngun Patron's Principles
Bela,Independent,Corporate,High Tech,Low,16248,Potolot Inc.
Arabana,Empire,Feudal,Extraction,Low,2606,Bingo Nobles
Yurundhi,Empire,Patronage,Industrial,Medium,1599090,Anum Empire Assembly
Smethells 97,Independent,Dictatorship,High Tech,Medium,12458026,KamiTech Consortium
Addo,Empire,Patronage,Colony,Medium,100000,First Imperial Fleet
Uadjamat,Empire,Patronage,Refinery,Medium,154861,1st Galactic Line of Defence
Kirrae,Empire,Patronage,Colony,Low,130360,Imperial Enforcement Division
Irusan,Independent,Corporate,Industrial,High,8520491,Candy Crew Guild
Sigru,Federation,Corporate,Industrial,Medium,15442791,Sirius Special Forces
HIP 58019,Independent,Corporate,High Tech,Low,39879,Expanders Corp
Melinoe,Independent,Cooperative,Refinery,Low,2103427,Open Pilot's Initiative
Burok,Independent,Corporate,Refinery,Medium,113273,Terrahawk Defense Directorate
Popon,Independent,Cooperative,Extraction,Low,66118,Canonn
Siluror,Independent,Corporate,Agriculture,Medium,1546603039,SSL Interstellar PLC
HIP 114099,Independent,Cooperative,Extraction,Low,76101,Canonn
Wu Kwannya,Independent,Democracy,Refinery,Low,17603,Galileo Corporation
Fu Haiting,Independent,Democracy,Industrial,Medium,39892613,Interplanetary Explorations
LP 100-56,Independent,Cooperative,High Tech,Medium,71355,The Buurian Protectorate
HIP 113477,Independent,Dictatorship,Extraction,Medium,89295,Wings Of Justice
Mehua,Independent,Cooperative,Industrial,Medium,21263278,Canonn
Su Li Er,Independent,Cooperative,Colony,Low,52186,Canonn
Kab,Independent,Corporate,Industrial,Medium,6537702,Angels of Death
LP 448-41,Independent,Democracy,Refinery,Medium,312045,Pixel Bandits Security Force
Wardaliti,Federation,Corporate,Agriculture,High,9355600048,Wardaliti Purple Travel Company
CD-24 10236,Independent,Democracy,Extraction,Medium,91750,Sidewinder Syndicate
HIP 73765,Alliance,Democracy,Agriculture,Low,151538,The Blue Brotherhood
Guarpulici,Independent,Democracy,Military,Medium,118667,Canis Lupus Majoris
Wababaye,Independent,Dictatorship,Refinery,Medium,172546,United Wababaye Conservatives
Heidumani,Independent,Cooperative,High Tech,Low,15519,Windumlia Co-operative
66 Ceti,Independent,Corporate,Extraction,Low,32717,Ukrainian Pilots Federation
Koara,Independent,Confederacy,Industrial,High,8049667,Independent Defence Agency
Pleiades Sector GW-W c1-13,Independent,Cooperative,Military,Medium,1200000,The Hive
Anca,Independent,Corporate,Extraction,Medium,409926,Radius Group Inc
Krist,Federation,Corporate,Industrial,High,14900177,Deutsche Elite Piloten Interstellar
Mdi,Independent,Feudal,Industrial,Medium,1716033,Aristocrats of Allowini
Agwa,Independent,Dictatorship,Industrial,Low,3059532,Agwa Nationalists
Ejagarifuna,Independent,Cooperative,Industrial,Low,47144,The Guard of Outer Imperial Colonies
Havared,Independent,Cooperative,Extraction,Medium,5608834,The Order of Mobius
Igores,Independent,Communism,Extraction,Medium,190186,Igores Union
Pech Bean,Empire,Patronage,Industrial,Medium,1844583,Coffin Dodgers Inc.
Tongaitra,Federation,Democracy,Agriculture,High,1675102208,Federal Freedom Party
Djeranses,Empire,Patronage,Industrial,High,6902716,Booty Bay Butchers
Atropos,Independent,Patronage,Agriculture,High,4373937513,Leviathan Scout Regiment
Picoria,Independent,Patronage,Industrial,High,15152440,Aurora Legacy
Sotzil,Federation,Corporate,Extraction,Low,79685,Sotzil Creative Industry
GM Cephei,Independent,Democracy,Extraction,Low,29114,The Liberty Party
Yemai,Independent,Theocracy,Terraforming,Medium,5628672,Order of Omphalos
Juduni,Independent,Confederacy,Industrial,Medium,14811676,Independent Defence Agency
Inovae,Independent,Confederacy,Refinery,Medium,358959,Independent Defence Agency
HR 5451,Independent,Democracy,Agriculture,High,14760114550,Booze Brothers
Brunne,Independent,Democracy,Refinery,Low,147112,EXO
Alignak,Alliance,Corporate,High Tech,Medium,22390595,Eta Draconis Gold Vision Co
Aluriates,Empire,Feudal,Industrial,High,5270284929,Phalanx Imperial League
BD-01 2518,Empire,Patronage,Industrial,High,17639079,Imperial Enforcement Division
Dakshmandi,Independent,Feudal,Extraction,High,4917879,White Scar Contingency
Shol,Independent,Communism,Military,Medium,125223,Union of Shol
Crucis Sector GR-V b2-4,Independent,Dictatorship,Refinery,Low,311240,PLOID
Chediq,Empire,Patronage,Military,Medium,47525,Vashis Patron's Principles
Nekhbet,Independent,Corporate,Extraction,Medium,257926,SIRA Incorporated
Hyades Sector ST-Q b5-6,Independent,Dictatorship,Military,Low,237672,Close Encounters Corps
Rugi,Independent,Cooperative,Industrial,Medium,13006400,Amicale des Compagnons de l'Espace
HIP 72043,Alliance,Corporate,Agriculture,High,2166350654,Applied Science Investments
Cauani,Independent,Dictatorship,Agriculture,High,6167213027,Wolves of Jonai
DH Leonis,Alliance,Corporate,Agriculture,High,827934517,Ouroboros Holdings Corps
Ornicornat,Independent,Corporate,Refinery,Medium,117340,Bar of Dreamers Inc
Tjal,Independent,Cooperative,Terraforming,Medium,184866,United Mythos
HR 975,Independent,Theocracy,Military,Low,34231,House of the Rising CERN
Monjiwatka,Independent,Communism,Colony,Low,10075,Citizen Party of Lopo Vuh
Awonai,Alliance,Democracy,Agriculture,High,7376702505,Flat Galaxy Society
Lyncis Sector OX-U b2-4,Independent,Communism,Refinery,Low,8803,Nagii Union
Nyala,Independent,Communism,Industrial,High,24504983,Nagii Union
Ilmesci,Empire,Feudal,Refinery,Medium,323724,Imperial Hegemony of Palaiologos
Lu Xians,Independent,Cooperative,Agriculture,Low,5421,Celestial Light Brigade
HIP 18843,Independent,Dictatorship,Extraction,Medium,2202944,Close Encounters Corps
LP 635-46,Independent,Democracy,Refinery,Low,91797,German Pilot Lounge
TYC 82-953-1,Independent,Democracy,Military,Medium,122727,Galileo Corporation
HIP 5796,Independent,Communism,Colony,Medium,111478,Citizen Party of Lopo Vuh
LHS 205,Federation,Corporate,Refinery,Medium,205305,Minutemen
HIP 20541,Independent,Patronage,Refinery,Low,250,Yen K'an  Protectorate
Ariminimi,Federation,Corporate,Extraction,Medium,109934,Sirius Special Forces
HIP 23759,Independent,Corporate,Service,Medium,121024,Xeno Research Group
Penai,Independent,Cooperative,Industrial,Medium,10530643,The Winged Hussars
Oret,Independent,Corporate,Extraction,Low,18663,HIP 73321 Purple Electronics Inc
Col 285 Sector MA-R b20-2,Independent,Corporate,High Tech,Low,768980,Crimson Mining and Salvage Corporation
Ross 719,Federation,Democracy,Refinery,Low,77724,Intergalactic Nova Republic
Pel,Independent,Anarchy,Refinery,Anarchy,247448,RVLI
Ember,Empire,Patronage,Industrial,High,9419757,6th Interstellar Corps
24 Aquarii,Independent,Communism,Terraforming,Low,147594,24 Aquarii Worker's Party
Nuen,Federation,Democracy,Industrial,Medium,12414514,Union of Nuen Future
Awang,Federation,Confederacy,Colony,Low,12654,Union of Awang Partnership
